# eigen3_x eigen3_y eigen3_z x1 y1 z1 x2 y2 z2 nx ny nz
0.319344 0.934113 0.159538 236.378000 12.147000 9.942000 236.529000 12.682000 9.996000 -0.165000 -0.014000 0.601000
0.592764 0.796078 0.122029 236.407000 37.284000 63.272000 235.827000 36.209000 63.146000 0.216000 -0.047000 -0.592000
0.224127 0.671894 0.705922 237.678000 191.358000 39.440000 237.820000 191.021000 39.283000 -0.126000 -0.118000 0.139000
0.668794 0.153814 0.727362 238.122000 138.562000 11.211000 238.204000 138.559000 11.279000 0.401000 0.477000 -0.474000
-0.335727 -0.903786 0.265440 238.179000 122.012000 30.194000 238.243000 122.375000 29.645000 -0.619000 0.241000 0.086000
-0.333190 -0.835130 0.437655 238.243000 122.375000 29.645000 238.179000 122.012000 30.194000 -0.619000 0.241000 0.086000
0.968856 0.017861 0.246980 238.283000 210.120000 170.683000 238.743000 209.916000 170.683000 0.117000 0.264000 -0.466000
0.410527 0.363021 0.836471 238.454000 37.175000 189.568000 238.315000 37.348000 190.112000 -0.082000 0.351000 -0.133000
0.238755 0.955382 0.173900 238.892000 190.790000 221.197000 238.899000 190.520000 221.485000 0.528000 -0.074000 -0.082000
0.728109 -0.646635 0.227421 238.894000 56.627000 97.665000 239.203000 56.353000 97.840000 0.312000 0.384000 0.050000
0.523560 -0.495692 0.692947 239.288000 54.724000 178.547000 239.533000 54.526000 178.370000 0.158000 0.192000 0.004000
0.714173 0.416300 0.562717 239.469000 130.245000 235.478000 239.801000 130.407000 235.726000 -0.141000 -0.261000 0.360000
-0.400015 0.735900 0.546296 239.755000 67.447000 154.923000 240.054000 67.215000 154.592000 0.417000 0.043000 0.346000
0.077276 0.031156 0.996523 240.016000 63.201000 204.561000 240.067000 63.260000 203.977000 0.045000 -0.075000 -0.004000
-0.458000 0.712596 0.531454 240.054000 67.215000 154.592000 239.755000 67.447000 154.923000 0.417000 0.043000 0.346000
-0.440503 0.504372 0.742675 240.137000 120.864000 56.116000 239.949000 121.171000 56.348000 0.699000 0.096000 0.438000
0.351237 0.612919 0.707788 240.680000 219.820000 59.173000 240.805000 219.268000 59.179000 -0.160000 -0.035000 0.110000
0.276624 -0.134063 0.951581 240.859000 52.057000 218.462000 240.689000 51.910000 218.257000 -0.780000 0.374000 0.378000
-0.622383 -0.726429 0.291445 240.889000 48.010000 179.966000 240.725000 47.720000 179.902000 -0.443000 0.271000 -0.091000
-0.352125 0.659596 0.664034 241.933000 180.617000 68.221000 241.767000 180.909000 68.536000 -0.122000 0.208000 -0.257000
0.616436 -0.768592 0.171094 242.080000 243.072000 26.599000 242.104000 242.687000 26.878000 -0.461000 -0.531000 -0.696000
-0.461698 0.422637 0.779880 242.243000 2.511000 55.391000 242.488000 2.162000 55.246000 0.603000 0.360000 0.152000
0.386522 -0.918574 0.082601 242.303000 222.955000 164.504000 242.498000 222.697000 164.557000 -0.207000 -0.089000 0.325000
-0.151228 0.272081 0.950317 242.801000 39.833000 132.613000 242.718000 39.889000 133.155000 0.229000 -0.082000 0.044000
-0.404866 -0.765059 0.500767 243.485000 125.943000 42.114000 243.237000 125.811000 42.299000 0.312000 0.241000 0.591000
0.066591 0.997779 0.001765 243.751000 20.074000 34.870000 244.098000 20.227000 34.537000 0.391000 0.016000 0.416000
0.066591 0.997779 0.001765 244.098000 20.227000 34.537000 243.751000 20.074000 34.870000 0.391000 0.016000 0.416000
-0.261440 0.142462 0.954648 244.389000 156.497000 157.297000 244.379000 156.492000 157.586000 0.391000 0.746000 0.027000
0.641611 -0.463419 0.611211 244.739000 232.516000 148.771000 245.055000 232.346000 149.034000 -0.039000 0.045000 0.076000
-0.035661 0.983807 0.175650 244.924000 171.656000 5.787000 244.972000 171.184000 5.693000 -0.126000 -0.013000 0.001000
-0.035661 0.983807 0.175650 244.972000 171.184000 5.693000 244.924000 171.656000 5.787000 -0.126000 -0.013000 0.001000
0.647363 -0.047296 0.760713 244.973000 244.879000 88.233000 245.202000 244.766000 88.721000 -0.077000 0.243000 0.092000
-0.882106 0.354078 0.310673 245.094000 111.386000 79.387000 244.656000 111.482000 79.613000 -0.140000 -0.342000 -0.127000
0.756252 0.537331 0.373306 245.104000 199.912000 97.632000 245.513000 199.975000 97.843000 0.107000 -0.030000 -0.199000
0.452514 0.828443 0.330020 245.405000 161.734000 223.654000 245.849000 162.277000 223.878000 -0.189000 -0.224000 0.918000
-0.526680 0.570454 0.630230 246.040000 85.034000 100.677000 245.803000 85.359000 100.998000 0.379000 0.069000 0.211000
0.306935 -0.920969 0.240016 246.689000 16.273000 182.955000 246.389000 16.270000 183.081000 0.365000 0.295000 0.877000
0.696966 0.071057 0.713575 246.911000 64.208000 211.996000 247.135000 64.201000 212.224000 -0.072000 0.156000 0.076000
0.645890 0.347335 0.679842 247.161000 47.234000 202.275000 246.862000 47.085000 201.882000 0.248000 -0.228000 -0.102000
0.235553 0.778167 0.582213 247.294000 54.524000 202.590000 247.466000 54.750000 202.816000 0.183000 0.211000 -0.351000
-0.470931 0.616634 0.630862 247.724000 218.185000 125.882000 247.637000 218.359000 126.303000 -0.240000 -0.292000 0.071000
0.670921 -0.613078 0.417135 247.951000 225.818000 161.515000 248.189000 225.529000 161.654000 0.084000 0.048000 -0.045000
-0.068837 -0.997628 0.000470 248.317000 147.280000 5.225000 248.315000 147.430000 5.163000 0.996000 -0.009000 -0.053000
-0.949807 -0.279628 0.140269 248.690000 136.862000 124.474000 248.106000 136.737000 124.804000 0.245000 -0.816000 0.125000
-0.996648 0.057068 0.058624 248.738000 2.891000 201.963000 249.129000 2.727000 202.087000 0.017000 0.311000 0.358000
0.171449 0.197168 0.965262 248.879000 108.620000 35.277000 249.060000 108.725000 35.828000 0.155000 -0.404000 0.026000
0.258483 0.965432 0.033583 249.790000 113.039000 179.880000 249.862000 113.389000 180.448000 -0.400000 0.067000 0.009000
